Archetype,House number,WFH Type,Operation,Solar,Grid Import,Total Cost
Detached,39,T1,safe_unidirectional,best,3525.53,565.242
Detached,39,T1,hybrid_bidirectional,worst,3099.45,154.066
Detached,39,T1,hybrid_bidirectional,best,2800.99,36.1971
Detached,39,T2,safe_unidirectional,worst,3292.69,637.256
Detached,39,T2,safe_unidirectional,best,3051.24,532.574
Detached,39,T2,hybrid_bidirectional,worst,2397.49,75.6782
Detached,39,T2,hybrid_bidirectional,best,2022.96,
Detached,39,T3,safe_unidirectional,worst,2975.15,612.34
Detached,39,T3,safe_unidirectional,best,2738.91,507.434
Detached,39,T3,hybrid_bidirectional,worst,2093.67,94.3776
Detached,39,T3,hybrid_bidirectional,best,1537.25,
Detached,40,T1,safe_unidirectional,worst,4463.03,871.197
Detached,40,T1,safe_unidirectional,best,4230.0,770.284
Detached,40,T1,hybrid_bidirectional,worst,3585.8,235.97
Detached,40,T1,hybrid_bidirectional,best,3455.03,126.147
Detached,40,T2,safe_unidirectional,worst,3988.25,834.281
Detached,40,T2,safe_unidirectional,best,3770.76,733.368
Detached,40,T2,hybrid_bidirectional,worst,2784.75,147.331
Detached,40,T2,hybrid_bidirectional,best,2521.48,14.7622
Detached,40,T3,safe_unidirectional,worst,3665.78,810.729
Detached,40,T3,safe_unidirectional,best,3446.34,709.592
Detached,40,T3,hybrid_bidirectional,worst,2529.98,240.072
Detached,40,T3,hybrid_bidirectional,best,2020.69,73.5113
Detached,41,T1,safe_unidirectional,worst,4712.85,841.872
Detached,41,T1,safe_unidirectional,best,4477.41,737.11
Detached,41,T1,hybrid_bidirectional,worst,3518.33,242.263
Detached,41,T1,hybrid_bidirectional,best,3171.31,123.182
Detached,41,T2,safe_unidirectional,worst,4219.72,807.235
Detached,41,T2,safe_unidirectional,best,3995.52,702.473
Detached,41,T2,hybrid_bidirectional,worst,2920.29,122.652
Detached,41,T2,hybrid_bidirectional,best,2357.86,
Detached,41,T3,safe_unidirectional,worst,3899.26,782.233
Detached,41,T3,safe_unidirectional,best,3675.05,677.471
Detached,41,T3,hybrid_bidirectional,worst,2812.9,248.092
Detached,41,T3,hybrid_bidirectional,best,2100.78,52.5283
Detached,42,T1,safe_unidirectional,worst,4245.08,788.617
Detached,42,T1,safe_unidirectional,best,4027.72,686.582
Detached,42,T1,hybrid_bidirectional,worst,3422.39,200.837
Detached,42,T1,hybrid_bidirectional,best,3207.43,92.8149
Detached,42,T2,safe_unidirectional,worst,3797.19,754.965
Detached,42,T2,safe_unidirectional,best,3585.8,652.929
Detached,42,T2,hybrid_bidirectional,worst,2578.74,141.763
Detached,42,T2,hybrid_bidirectional,best,2315.31,17.9639
Detached,42,T3,safe_unidirectional,worst,3470.77,730.653
Detached,42,T3,safe_unidirectional,best,3265.57,628.617
Detached,42,T3,hybrid_bidirectional,worst,2462.57,245.024
Detached,42,T3,hybrid_bidirectional,best,2035.64,73.5694
Detached,43,T1,safe_unidirectional,worst,4171.13,764.603
Detached,43,T1,safe_unidirectional,best,3959.0,667.468
Detached,43,T1,hybrid_bidirectional,worst,3147.15,181.774
Detached,43,T1,hybrid_bidirectional,best,2961.34,80.6348
Detached,43,T2,safe_unidirectional,worst,3715.86,730.64
Detached,43,T2,safe_unidirectional,best,3516.03,633.504
Detached,43,T2,hybrid_bidirectional,worst,2630.63,130.852
Detached,43,T2,hybrid_bidirectional,best,2337.89,7.69882
Detached,43,T3,safe_unidirectional,worst,3394.85,706.846
Detached,43,T3,safe_unidirectional,best,3194.1,609.711
Detached,43,T3,hybrid_bidirectional,worst,2379.29,213.068
Detached,43,T3,hybrid_bidirectional,best,1933.96,53.0678
Detached,44,T1,safe_unidirectional,worst,4505.89,872.697
Detached,44,T1,safe_unidirectional,best,4321.78,776.747
Detached,44,T1,hybrid_bidirectional,worst,3675.63,275.94
Detached,44,T1,hybrid_bidirectional,best,3478.16,165.743
Detached,44,T2,safe_unidirectional,worst,4045.21,836.178
Detached,44,T2,safe_unidirectional,best,3872.95,740.228
Detached,44,T2,hybrid_bidirectional,worst,2820.51,204.822
Detached,44,T2,hybrid_bidirectional,best,2533.8,84.3203
Detached,44,T3,safe_unidirectional,worst,3739.35,812.229
Detached,44,T3,safe_unidirectional,best,3568.93,716.279
Detached,44,T3,hybrid_bidirectional,worst,2663.79,296.595
Detached,44,T3,hybrid_bidirectional,best,2121.98,125.205
Detached,45,T1,safe_unidirectional,worst,3466.0,630.249
Detached,45,T1,safe_unidirectional,best,3260.16,528.394
Detached,45,T1,hybrid_bidirectional,worst,2833.43,159.991
Detached,45,T1,hybrid_bidirectional,best,2669.82,47.3692
Detached,45,T2,safe_unidirectional,worst,2994.21,595.525
Detached,45,T2,safe_unidirectional,best,2791.96,493.429
Detached,45,T2,hybrid_bidirectional,worst,2206.0,78.8846
Detached,45,T2,hybrid_bidirectional,best,1797.14,
Detached,45,T3,safe_unidirectional,worst,2690.92,571.3
Detached,45,T3,safe_unidirectional,best,2493.58,469.203
Detached,45,T3,hybrid_bidirectional,worst,1841.03,98.7497
Detached,45,T3,hybrid_bidirectional,best,1513.15,
Detached,46,T1,safe_unidirectional,worst,4910.64,1064.33
Detached,46,T1,safe_unidirectional,best,4636.38,951.643
Detached,46,T1,hybrid_bidirectional,worst,4130.9,403.529
Detached,46,T1,hybrid_bidirectional,best,3618.4,259.756
Detached,46,T2,safe_unidirectional,worst,4442.32,1030.71
Detached,46,T2,safe_unidirectional,best,4180.7,917.783
Detached,46,T2,hybrid_bidirectional,worst,3349.2,338.848
Detached,46,T2,hybrid_bidirectional,best,2974.09,199.348
Detached,46,T3,safe_unidirectional,worst,4118.34,1005.57
Detached,46,T3,safe_unidirectional,best,3859.92,892.643
Detached,46,T3,hybrid_bidirectional,worst,3067.96,451.291
Detached,46,T3,hybrid_bidirectional,best,2583.09,279.763
Detached,47,T1,safe_unidirectional,worst,3791.92,666.575
Detached,47,T1,safe_unidirectional,best,3562.07,564.861
Detached,47,T1,hybrid_bidirectional,worst,3177.58,174.018
Detached,47,T1,hybrid_bidirectional,best,2976.45,65.7678
Detached,47,T2,safe_unidirectional,worst,3328.27,630.366
Detached,47,T2,safe_unidirectional,best,3107.87,528.652
Detached,47,T2,hybrid_bidirectional,worst,2176.83,78.2792
Detached,47,T2,hybrid_bidirectional,best,2032.43,
Detached,47,T3,safe_unidirectional,worst,3006.87,605.002
Detached,47,T3,safe_unidirectional,best,2781.2,503.288
Detached,47,T3,hybrid_bidirectional,worst,1972.33,119.885
Detached,47,T3,hybrid_bidirectional,best,1510.97,
Detached,48,T1,safe_unidirectional,worst,3548.14,645.401
Detached,48,T1,safe_unidirectional,best,3322.31,543.631
Detached,48,T1,hybrid_bidirectional,worst,2942.6,145.08
Detached,48,T1,hybrid_bidirectional,best,2632.16,27.1391
Detached,48,T2,safe_unidirectional,worst,3104.08,610.125
Detached,48,T2,safe_unidirectional,best,2894.84,508.355
Detached,48,T2,hybrid_bidirectional,worst,2235.65,62.7724
Detached,48,T2,hybrid_bidirectional,best,1837.61,
Detached,48,T3,safe_unidirectional,worst,2778.36,585.848
Detached,48,T3,safe_unidirectional,best,2580.46,484.078
Detached,48,T3,hybrid_bidirectional,worst,1844.39,71.6402
Detached,48,T3,hybrid_bidirectional,best,1432.26,
Detached,49,T1,safe_unidirectional,worst,3932.79,811.368
Detached,49,T1,safe_unidirectional,best,3703.04,709.155
Detached,49,T1,hybrid_bidirectional,worst,3168.42,262.81
Detached,49,T1,hybrid_bidirectional,best,2872.35,144.91
Detached,49,T2,safe_unidirectional,worst,3473.41,774.987
Detached,49,T2,safe_unidirectional,best,3257.72,672.567
Detached,49,T2,hybrid_bidirectional,worst,2487.67,150.172
Detached,49,T2,hybrid_bidirectional,best,2126.53,25.8994
Detached,49,T3,safe_unidirectional,worst,3161.71,750.123
Detached,49,T3,safe_unidirectional,best,2948.17,647.703
Detached,49,T3,hybrid_bidirectional,worst,2064.11,194.943
Detached,49,T3,hybrid_bidirectional,best,1532.5,19.2963
Detached,50,T1,safe_unidirectional,worst,4365.96,885.63
Detached,50,T1,safe_unidirectional,best,4137.17,784.667
Detached,50,T1,hybrid_bidirectional,worst,3507.57,284.36
Detached,50,T1,hybrid_bidirectional,best,3292.96,174.617
Detached,50,T2,safe_unidirectional,worst,3898.41,849.646
Detached,50,T2,safe_unidirectional,best,3682.42,748.442
Detached,50,T2,hybrid_bidirectional,worst,2861.26,175.498
Detached,50,T2,hybrid_bidirectional,best,2539.89,49.7918
Detached,50,T3,safe_unidirectional,worst,3617.16,825.49
Detached,50,T3,safe_unidirectional,best,3410.94,724.286
Detached,50,T3,hybrid_bidirectional,worst,2595.94,319.393
Detached,50,T3,hybrid_bidirectional,best,2093.49,134.995
Detached,51,T1,safe_unidirectional,worst,3950.43,762.689
Detached,51,T1,safe_unidirectional,best,3716.46,661.217
Detached,51,T1,hybrid_bidirectional,worst,3213.03,190.008
Detached,51,T1,hybrid_bidirectional,best,3053.94,81.9053
Detached,51,T2,safe_unidirectional,worst,3482.45,727.327
Detached,51,T2,safe_unidirectional,best,3256.21,626.079
Detached,51,T2,hybrid_bidirectional,worst,2316.29,89.825
Detached,51,T2,hybrid_bidirectional,best,2062.87,
Detached,51,T3,safe_unidirectional,worst,3185.99,703.378
Detached,51,T3,safe_unidirectional,best,2963.6,601.906
Detached,51,T3,hybrid_bidirectional,worst,2114.17,165.522
Detached,51,T3,hybrid_bidirectional,best,1579.59,
Detached,52,T1,safe_unidirectional,worst,4167.99,780.66
Detached,52,T1,safe_unidirectional,best,3904.93,666.466
Detached,52,T1,hybrid_bidirectional,worst,3367.82,245.449
Detached,52,T1,hybrid_bidirectional,best,3163.78,123.999
Detached,52,T2,safe_unidirectional,worst,3693.95,744.625
Detached,52,T2,safe_unidirectional,best,3437.7,630.189
Detached,52,T2,hybrid_bidirectional,worst,2597.02,139.946
Detached,52,T2,hybrid_bidirectional,best,2209.61,9.5749
Detached,52,T3,safe_unidirectional,worst,3396.15,720.866
Detached,52,T3,safe_unidirectional,best,3136.95,606.43
Detached,52,T3,hybrid_bidirectional,worst,2208.08,171.653
Detached,52,T3,hybrid_bidirectional,best,1609.2,
Detached,53,T1,safe_unidirectional,worst,4481.23,875.316
Detached,53,T1,safe_unidirectional,best,4260.42,772.374
Detached,53,T1,hybrid_bidirectional,worst,3678.85,358.821
Detached,53,T1,hybrid_bidirectional,best,3453.03,246.765
Detached,53,T2,safe_unidirectional,worst,4019.75,840.023
Detached,53,T2,safe_unidirectional,best,3806.55,737.081
Detached,53,T2,hybrid_bidirectional,worst,2806.89,221.686
Detached,53,T2,hybrid_bidirectional,best,2293.87,81.9668
Detached,53,T3,safe_unidirectional,worst,3693.1,815.884
Detached,53,T3,safe_unidirectional,best,3486.79,712.942
Detached,53,T3,hybrid_bidirectional,worst,2526.96,281.87
Detached,53,T3,hybrid_bidirectional,best,1937.89,83.1196
Detached,54,T1,safe_unidirectional,worst,4059.99,693.688
Detached,54,T1,safe_unidirectional,best,3887.19,601.627
Detached,54,T1,hybrid_bidirectional,worst,3245.73,157.991
Detached,54,T1,hybrid_bidirectional,best,3106.47,56.5162
Detached,54,T2,safe_unidirectional,worst,3591.9,658.343
Detached,54,T2,safe_unidirectional,best,3425.54,566.282
Detached,54,T2,hybrid_bidirectional,worst,2590.34,61.9845
Detached,54,T2,hybrid_bidirectional,best,2219.98,
Detached,54,T3,safe_unidirectional,worst,3261.12,633.566
Detached,54,T3,safe_unidirectional,best,3099.76,541.505
Detached,54,T3,hybrid_bidirectional,worst,2073.34,77.8906
Detached,54,T3,hybrid_bidirectional,best,1520.51,
Detached,55,T1,safe_unidirectional,worst,3936.51,767.433
Detached,55,T1,safe_unidirectional,best,3699.59,660.527
Detached,55,T1,hybrid_bidirectional,worst,3158.2,181.605
Detached,55,T1,hybrid_bidirectional,best,2904.69,69.6627
Detached,55,T2,safe_unidirectional,worst,3463.17,731.276
Detached,55,T2,safe_unidirectional,best,3230.6,624.371
Detached,55,T2,hybrid_bidirectional,worst,2495.5,141.276
Detached,55,T2,hybrid_bidirectional,best,2163.71,15.974
Detached,55,T3,safe_unidirectional,worst,3140.4,706.965
Detached,55,T3,safe_unidirectional,best,2910.53,600.06
Detached,55,T3,hybrid_bidirectional,worst,2091.56,178.395
Detached,55,T3,hybrid_bidirectional,best,1714.21,20.7302
Detached,56,T1,safe_unidirectional,worst,4015.39,713.875
Detached,56,T1,safe_unidirectional,best,3781.61,610.471
Detached,56,T1,hybrid_bidirectional,worst,3114.92,182.163
Detached,56,T1,hybrid_bidirectional,best,2935.9,67.5118
Detached,56,T2,safe_unidirectional,worst,3540.58,679.411
Detached,56,T2,safe_unidirectional,best,3316.41,576.006
Detached,56,T2,hybrid_bidirectional,worst,2435.82,105.72
Detached,56,T2,hybrid_bidirectional,best,2198.7,
Detached,56,T3,safe_unidirectional,worst,3209.42,654.771
Detached,56,T3,safe_unidirectional,best,2985.31,551.367
Detached,56,T3,hybrid_bidirectional,worst,2153.45,161.669
Detached,56,T3,hybrid_bidirectional,best,1740.85,5.84713
Detached,57,T1,safe_unidirectional,worst,3851.06,728.892
Detached,57,T1,safe_unidirectional,best,3632.71,621.857
Detached,57,T1,hybrid_bidirectional,worst,3283.88,229.658
Detached,57,T1,hybrid_bidirectional,best,2952.92,104.072
Detached,57,T2,safe_unidirectional,worst,3383.13,697.725
Detached,57,T2,safe_unidirectional,best,3180.21,590.69
Detached,57,T2,hybrid_bidirectional,worst,2520.04,141.748
Detached,57,T2,hybrid_bidirectional,best,2031.81,10.6309
Detached,57,T3,safe_unidirectional,worst,3064.4,673.604
Detached,57,T3,safe_unidirectional,best,2858.67,566.569
Detached,57,T3,hybrid_bidirectional,worst,2154.74,189.026
Detached,57,T3,hybrid_bidirectional,best,1657.21,24.2775
Detached,58,T1,safe_unidirectional,worst,4112.53,747.876
Detached,58,T1,safe_unidirectional,best,3896.96,645.779
Detached,58,T1,hybrid_bidirectional,worst,3255.96,202.214
Detached,58,T1,hybrid_bidirectional,best,3062.93,92.389
Detached,58,T2,safe_unidirectional,worst,3663.17,713.205
Detached,58,T2,safe_unidirectional,best,3452.05,611.108
Detached,58,T2,hybrid_bidirectional,worst,2709.18,147.059
Detached,58,T2,hybrid_bidirectional,best,2189.58,7.8977
Detached,58,T3,safe_unidirectional,worst,3384.69,688.03
Detached,58,T3,safe_unidirectional,best,3171.86,585.933
Detached,58,T3,hybrid_bidirectional,worst,2379.19,177.899
Detached,58,T3,hybrid_bidirectional,best,1925.88,13.7767
Detached,59,T1,safe_unidirectional,worst,4269.96,789.028
Detached,59,T1,safe_unidirectional,best,4046.81,683.016
Detached,59,T1,hybrid_bidirectional,worst,3382.27,234.009
Detached,59,T1,hybrid_bidirectional,best,3152.47,122.412
Detached,59,T2,safe_unidirectional,worst,3785.19,754.201
Detached,59,T2,safe_unidirectional,best,3563.67,648.189
Detached,59,T2,hybrid_bidirectional,worst,2637.05,170.436
Detached,59,T2,hybrid_bidirectional,best,2391.38,47.2469
Detached,59,T3,safe_unidirectional,worst,3472.97,729.182
Detached,59,T3,safe_unidirectional,best,3260.99,623.169
Detached,59,T3,hybrid_bidirectional,worst,2594.0,248.593
Detached,59,T3,hybrid_bidirectional,best,2125.26,84.8315
Detached,1,T1,safe_unidirectional,worst,4288.78,790.581
Detached,1,T1,safe_unidirectional,best,4076.01,689.098
Detached,1,T1,hybrid_bidirectional,worst,3507.86,268.004
Detached,1,T1,hybrid_bidirectional,best,3252.56,153.968
Detached,1,T2,safe_unidirectional,worst,3826.44,755.806
Detached,1,T2,safe_unidirectional,best,3624.93,654.323
Detached,1,T2,hybrid_bidirectional,worst,2700.26,173.642
Detached,1,T2,hybrid_bidirectional,best,2478.78,52.3847
Detached,1,T3,safe_unidirectional,worst,3506.2,731.684
Detached,1,T3,safe_unidirectional,best,3311.43,630.202
Detached,1,T3,hybrid_bidirectional,worst,2559.68,240.488
Detached,1,T3,hybrid_bidirectional,best,2118.33,85.0795
Detached,2,T1,safe_unidirectional,worst,4503.42,810.878
Detached,2,T1,safe_unidirectional,best,4296.28,707.534
Detached,2,T1,hybrid_bidirectional,worst,3887.07,304.131
Detached,2,T1,hybrid_bidirectional,best,3738.81,193.897
Detached,2,T2,safe_unidirectional,worst,4015.16,775.257
Detached,2,T2,safe_unidirectional,best,3810.22,671.429
Detached,2,T2,hybrid_bidirectional,worst,2921.95,189.584
Detached,2,T2,hybrid_bidirectional,best,2622.92,69.085
Detached,2,T3,safe_unidirectional,worst,3710.11,750.168
Detached,2,T3,safe_unidirectional,best,3510.62,646.341
Detached,2,T3,hybrid_bidirectional,worst,2638.78,237.254
Detached,2,T3,hybrid_bidirectional,best,2107.61,88.1655
Detached,3,T1,safe_unidirectional,worst,4846.64,933.783
Detached,3,T1,safe_unidirectional,best,4588.85,828.096
Detached,3,T1,hybrid_bidirectional,worst,3770.65,340.722
Detached,3,T1,hybrid_bidirectional,best,3536.8,229.585
Detached,3,T2,safe_unidirectional,worst,4384.63,898.524
Detached,3,T2,safe_unidirectional,best,4140.89,792.837
Detached,3,T2,hybrid_bidirectional,worst,3352.03,303.811
Detached,3,T2,hybrid_bidirectional,best,2933.31,171.956
Detached,3,T3,safe_unidirectional,worst,4085.45,873.539
Detached,3,T3,safe_unidirectional,best,3844.11,767.852
Detached,3,T3,hybrid_bidirectional,worst,3111.44,370.254
Detached,3,T3,hybrid_bidirectional,best,2632.47,211.173
Detached,4,T1,safe_unidirectional,worst,4019.33,741.1
Detached,4,T1,safe_unidirectional,best,3815.77,645.537
Detached,4,T1,hybrid_bidirectional,worst,3233.84,189.831
Detached,4,T1,hybrid_bidirectional,best,3083.06,88.9685
Detached,4,T2,safe_unidirectional,worst,3546.58,706.584
Detached,4,T2,safe_unidirectional,best,3356.46,611.021
Detached,4,T2,hybrid_bidirectional,worst,2594.93,101.965
Detached,4,T2,hybrid_bidirectional,best,2232.76,
Detached,4,T3,safe_unidirectional,worst,3226.13,682.324
Detached,4,T3,safe_unidirectional,best,3031.59,586.762
Detached,4,T3,hybrid_bidirectional,worst,2117.85,168.775
Detached,4,T3,hybrid_bidirectional,best,1635.07,
Detached,5,T1,safe_unidirectional,worst,4329.16,703.535
Detached,5,T1,safe_unidirectional,best,4129.93,601.795
Detached,5,T1,hybrid_bidirectional,worst,3634.79,186.598
Detached,5,T1,hybrid_bidirectional,best,3448.24,81.9847
Detached,5,T2,safe_unidirectional,worst,3880.8,668.104
Detached,5,T2,safe_unidirectional,best,3690.89,565.88
Detached,5,T2,hybrid_bidirectional,worst,2785.48,130.486
Detached,5,T2,hybrid_bidirectional,best,2471.47,7.3294
Detached,5,T3,safe_unidirectional,worst,3567.14,643.81
Detached,5,T3,safe_unidirectional,best,3373.76,541.862
Detached,5,T3,hybrid_bidirectional,worst,2536.56,171.253
Detached,5,T3,hybrid_bidirectional,best,2087.88,20.1056
Detached,6,T1,safe_unidirectional,worst,4302.45,811.517
Detached,6,T1,safe_unidirectional,best,4101.61,715.174
Detached,6,T1,hybrid_bidirectional,worst,3455.76,252.072
Detached,6,T1,hybrid_bidirectional,best,3209.09,129.0
Detached,6,T2,safe_unidirectional,worst,3871.39,777.571
Detached,6,T2,safe_unidirectional,best,3686.27,681.021
Detached,6,T2,hybrid_bidirectional,worst,2893.72,186.826
Detached,6,T2,hybrid_bidirectional,best,2428.67,46.9327
Detached,6,T3,safe_unidirectional,worst,3548.12,753.397
Detached,6,T3,safe_unidirectional,best,3368.62,656.847
Detached,6,T3,hybrid_bidirectional,worst,2702.78,246.723
Detached,6,T3,hybrid_bidirectional,best,2220.56,73.5736
Detached,7,T1,safe_unidirectional,worst,4539.02,923.463
Detached,7,T1,safe_unidirectional,best,4274.42,808.679
Detached,7,T1,hybrid_bidirectional,worst,3633.59,271.133
Detached,7,T1,hybrid_bidirectional,best,3272.86,140.336
Detached,7,T2,safe_unidirectional,worst,4052.82,888.049
Detached,7,T2,safe_unidirectional,best,3796.6,773.265
Detached,7,T2,hybrid_bidirectional,worst,2892.78,226.058
Detached,7,T2,hybrid_bidirectional,best,2418.25,74.48
Detached,7,T3,safe_unidirectional,worst,3716.11,862.822
Detached,7,T3,safe_unidirectional,best,3464.09,748.038
Detached,7,T3,hybrid_bidirectional,worst,2688.8,304.742
Detached,7,T3,hybrid_bidirectional,best,2029.5,113.641
Detached,8,T1,safe_unidirectional,worst,4137.06,825.356
Detached,8,T1,safe_unidirectional,best,3865.66,716.241
Detached,8,T1,hybrid_bidirectional,worst,3439.83,253.979
Detached,8,T1,hybrid_bidirectional,best,3328.01,151.968
Detached,8,T2,safe_unidirectional,worst,3669.65,788.941
Detached,8,T2,safe_unidirectional,best,3412.97,679.826
Detached,8,T2,hybrid_bidirectional,worst,2758.15,183.939
Detached,8,T2,hybrid_bidirectional,best,2308.95,34.9549
